epoch_s,bus_V,current_A,power_W
1781973962.7825,19.4213,0.59870,11.6275
1781973962.8376,19.4175,0.60940,11.8330
1781973962.8919,19.4175,0.60940,11.8330
1781973962.9431,19.4175,0.60940,11.8330
1781973962.9981,19.4225,0.59803,11.6151
1781973963.0513,19.4225,0.59803,11.6151
1781973963.1063,19.4225,0.59803,11.6151
1781973963.1597,19.4225,0.59600,11.5758
1781973963.2103,19.4225,0.59600,11.5758
1781973963.2654,19.4225,0.59747,11.6045
1781973963.3200,19.4225,0.59747,11.6045
1781973963.3713,19.4225,0.59747,11.6045
1781973963.4264,19.4213,0.59840,11.6217
1781973963.4784,19.4213,0.59840,11.6217
1781973963.5335,19.4213,0.59840,11.6217
1781973963.5846,19.4225,0.59408,11.5384
1781973963.6397,19.4225,0.59408,11.5384
1781973963.6946,19.4213,0.59813,11.6163
1781973963.7485,19.4213,0.59813,11.6163
1781973963.8036,19.4213,0.59813,11.6163
1781973963.8586,19.4213,0.59828,11.6192
1781973963.9105,19.4213,0.59828,11.6192
1781973963.9656,19.4213,0.59828,11.6192
1781973964.0204,19.4213,0.59750,11.6042
1781973964.0739,19.4213,0.59750,11.6042
1781973964.1272,19.4213,0.59880,11.6294
1781973964.1822,19.4213,0.59880,11.6294
1781973964.2336,19.4213,0.59880,11.6294
1781973964.2877,19.4225,0.59710,11.5972
1781973964.3406,19.4225,0.59710,11.5972
1781973964.3915,19.4225,0.59710,11.5972
1781973964.4425,19.4225,0.59708,11.5967
1781973964.4975,19.4225,0.59708,11.5967
1781973964.5525,19.4225,0.59788,11.6122
1781973964.6038,19.4225,0.59788,11.6122
1781973964.6572,19.4225,0.59788,11.6122
1781973964.7118,19.4213,0.59913,11.6358
1781973964.7668,19.4213,0.59913,11.6358
1781973964.8190,19.4213,0.59913,11.6358
1781973964.8715,19.4150,0.61545,11.9490
1781973964.9264,19.4150,0.61545,11.9490
1781973964.9814,19.4225,0.59805,11.6156
1781973965.0348,19.4225,0.59805,11.6156
1781973965.0898,19.4225,0.59805,11.6156
1781973965.1415,19.4225,0.59753,11.6054
1781973965.1960,19.4225,0.59753,11.6054
1781973965.2465,19.4225,0.59753,11.6054
1781973965.2990,19.4213,0.59723,11.5989
1781973965.3540,19.4213,0.59723,11.5989
1781973965.4090,19.4225,0.59728,11.6006
1781973965.4639,19.4225,0.59728,11.6006
1781973965.5190,19.4225,0.59728,11.6006
1781973965.5739,19.4225,0.59652,11.5860
1781973965.6249,19.4225,0.59652,11.5860
1781973965.6761,19.4225,0.59652,11.5860
1781973965.7312,19.4213,0.59788,11.6115
1781973965.7844,19.4213,0.59788,11.6115
1781973965.8352,19.4213,0.59888,11.6309
1781973965.8902,19.4213,0.59888,11.6309
1781973965.9453,19.4213,0.59888,11.6309
1781973965.9993,19.4213,0.59757,11.6057
