epoch_s,bus_V,current_A,power_W
1781971790.6753,19.4788,0.40398,7.8689
1781971790.7271,19.4788,0.40398,7.8689
1781971790.7812,19.4788,0.40318,7.8533
1781971790.8363,19.4788,0.40318,7.8533
1781971790.8903,19.4788,0.40318,7.8533
1781971790.9451,19.4800,0.40323,7.8548
1781971791.0000,19.4800,0.40323,7.8548
1781971791.0550,19.4800,0.40288,7.8480
1781971791.1078,19.4800,0.40288,7.8480
1781971791.1628,19.4800,0.40288,7.8480
1781971791.2130,19.4800,0.40300,7.8504
1781971791.2644,19.4800,0.40300,7.8504
1781971791.3194,19.4800,0.40300,7.8504
1781971791.3744,19.4800,0.40303,7.8509
1781971791.4273,19.4800,0.40303,7.8509
1781971791.4812,19.4800,0.40237,7.8383
1781971791.5353,19.4800,0.40237,7.8383
1781971791.5895,19.4800,0.40237,7.8383
1781971791.6419,19.4788,0.40415,7.8723
1781971791.6929,19.4788,0.40415,7.8723
1781971791.7479,19.4788,0.40415,7.8723
1781971791.8013,19.4800,0.40323,7.8548
1781971791.8563,19.4800,0.40323,7.8548
1781971791.9094,19.4800,0.40297,7.8500
1781971791.9626,19.4800,0.40297,7.8500
1781971792.0176,19.4800,0.40297,7.8500
1781971792.0726,19.4788,0.40272,7.8446
1781971792.1229,19.4788,0.40272,7.8446
1781971792.1785,19.4788,0.40272,7.8446
1781971792.2331,19.4800,0.40233,7.8373
1781971792.2864,19.4800,0.40233,7.8373
1781971792.3383,19.4800,0.40263,7.8431
1781971792.3932,19.4800,0.40263,7.8431
1781971792.4483,19.4800,0.40263,7.8431
1781971792.5033,19.4800,0.40297,7.8500
1781971792.5576,19.4800,0.40297,7.8500
1781971792.6086,19.4800,0.40297,7.8500
1781971792.6636,19.4800,0.40275,7.8456
1781971792.7164,19.4800,0.40275,7.8456
1781971792.7690,19.4788,0.40512,7.8913
1781971792.8228,19.4788,0.40512,7.8913
1781971792.8752,19.4788,0.40512,7.8913
1781971792.9303,19.4800,0.40250,7.8407
1781971792.9841,19.4800,0.40250,7.8407
1781971793.0352,19.4800,0.40250,7.8407
1781971793.0895,19.4800,0.40255,7.8417
1781971793.1419,19.4800,0.40255,7.8417
1781971793.1969,19.4788,0.40288,7.8475
1781971793.2520,19.4788,0.40288,7.8475
1781971793.3036,19.4788,0.40288,7.8475
1781971793.3586,19.4800,0.40242,7.8392
1781971793.4099,19.4800,0.40242,7.8392
1781971793.4649,19.4725,0.40242,7.8362
1781971793.5187,19.4725,0.42350,8.2466
1781971793.5737,19.4725,0.42350,8.2466
1781971793.6287,19.4788,0.40665,7.9210
1781971793.6831,19.4788,0.40665,7.9210
1781971793.7350,19.4788,0.40665,7.9210
1781971793.7860,19.4875,0.38100,7.4247
1781971793.8373,19.4875,0.38100,7.4247
1781971793.8923,19.4875,0.38100,7.4247
1781971793.9458,19.4875,0.38003,7.4057
1781971794.0008,19.4875,0.38003,7.4057
1781971794.0558,19.4875,0.38017,7.4087
1781971794.1108,19.4875,0.38017,7.4087
1781971794.1638,19.4875,0.38017,7.4087
1781971794.2150,19.4875,0.37950,7.3955
1781971794.2694,19.4875,0.37950,7.3955
1781971794.3244,19.4875,0.38028,7.4106
1781971794.3794,19.4875,0.38028,7.4106
1781971794.4345,19.4875,0.38028,7.4106
1781971794.4856,19.4875,0.37833,7.3726
1781971794.5361,19.4875,0.37833,7.3726
1781971794.5911,19.4875,0.37833,7.3726
1781971794.6450,19.4875,0.38130,7.4306
1781971794.7000,19.4875,0.38130,7.4306
1781971794.7501,19.4838,0.38130,7.4292
1781971794.8020,19.4838,0.38912,7.5816
1781971794.8571,19.4838,0.38912,7.5816
1781971794.9103,19.4863,0.38313,7.4657
1781971794.9619,19.4863,0.38313,7.4657
1781971795.0169,19.4863,0.38313,7.4657
1781971795.0720,19.4863,0.38490,7.5003
1781971795.1252,19.4863,0.38490,7.5003
1781971795.1802,19.4863,0.38565,7.5149
1781971795.2314,19.4863,0.38565,7.5149
1781971795.2859,19.4863,0.38565,7.5149
1781971795.3407,19.4875,0.37815,7.3692
1781971795.3957,19.4875,0.37815,7.3692
1781971795.4507,19.4875,0.37815,7.3692
1781971795.5020,19.4875,0.37930,7.3916
1781971795.5541,19.4875,0.37930,7.3916
1781971795.6085,19.4838,0.37930,7.3902
1781971795.6603,19.4838,0.38912,7.5816
1781971795.7145,19.4838,0.38912,7.5816
1781971795.7691,19.4850,0.38703,7.5412
1781971795.8237,19.4850,0.38703,7.5412
1781971795.8752,19.4850,0.38703,7.5412
1781971795.9302,19.4887,0.37660,7.3395
1781971795.9850,19.4887,0.37660,7.3395
1781971796.0400,19.4887,0.37572,7.3224
1781971796.0951,19.4887,0.37572,7.3224
1781971796.1497,19.4887,0.37572,7.3224
1781971796.2046,19.4887,0.37653,7.3380
1781971796.2579,19.4887,0.37653,7.3380
1781971796.3085,19.4887,0.37653,7.3380
1781971796.3603,19.4900,0.37465,7.3019
1781971796.4138,19.4900,0.37465,7.3019
1781971796.4687,19.4887,0.37680,7.3434
1781971796.5188,19.4887,0.37680,7.3434
1781971796.5694,19.4887,0.37680,7.3434
1781971796.6215,19.4887,0.37638,7.3351
1781971796.6765,19.4887,0.37638,7.3351
1781971796.7312,19.4887,0.37638,7.3351
1781971796.7842,19.4887,0.37682,7.3438
1781971796.8370,19.4887,0.37682,7.3438
1781971796.8909,19.4887,0.37682,7.3438
1781971796.9432,19.4887,0.37755,7.3580
1781971796.9961,19.4887,0.37755,7.3580
1781971797.0497,19.4887,0.37657,7.3390
1781971797.1046,19.4887,0.37657,7.3390
1781971797.1587,19.4887,0.37657,7.3390
1781971797.2091,19.4887,0.37583,7.3244
1781971797.2642,19.4887,0.37583,7.3244
1781971797.3192,19.4887,0.37583,7.3244
1781971797.3709,19.4887,0.37630,7.3336
