epoch_s,bus_V,current_A,power_W
1782019618.3294,19.4300,0.60060,11.6697
1782019618.3830,19.4313,0.60025,11.6636
1782019618.4381,19.4313,0.60025,11.6636
1782019618.4931,19.4300,0.60025,11.6629
1782019618.5458,19.4300,0.60160,11.6891
1782019618.5963,19.4300,0.60160,11.6891
1782019618.6482,19.4438,0.56220,10.9313
1782019618.7021,19.4438,0.56220,10.9313
1782019618.7571,19.4438,0.56220,10.9313
1782019618.8122,19.4887,0.42583,8.2988
1782019618.8659,19.4887,0.42583,8.2988
1782019618.9196,19.4887,0.42583,8.2988
1782019618.9737,19.4800,0.45162,8.7977
1782019619.0287,19.4800,0.45162,8.7977
1782019619.0837,19.4700,0.47998,9.3451
1782019619.1348,19.4700,0.47998,9.3451
1782019619.1860,19.4700,0.47998,9.3451
1782019619.2370,19.4275,0.60918,11.8347
1782019619.2909,19.4275,0.60918,11.8347
1782019619.3452,19.4275,0.60918,11.8347
1782019619.3964,19.4275,0.60977,11.8464
1782019619.4492,19.4275,0.60977,11.8464
1782019619.5034,19.4300,0.60545,11.7639
1782019619.5585,19.4300,0.60545,11.7639
1782019619.6086,19.4300,0.60545,11.7639
1782019619.6604,19.4300,0.60313,11.7187
1782019619.7124,19.4300,0.60313,11.7187
1782019619.7674,19.4300,0.60313,11.7187
1782019619.8189,19.4275,0.60913,11.8338
1782019619.8701,19.4275,0.60913,11.8338
1782019619.9251,19.4288,0.60335,11.7223
1782019619.9778,19.4288,0.60335,11.7223
1782019620.0301,19.4288,0.60335,11.7223
1782019620.0813,19.4275,0.61278,11.9047
1782019620.1330,19.4275,0.61278,11.9047
1782019620.1879,19.4275,0.61278,11.9047
1782019620.2380,19.4300,0.60278,11.7119
1782019620.2930,19.4300,0.60278,11.7119
1782019620.3451,19.4300,0.60278,11.7119
1782019620.3960,19.4300,0.60185,11.6939
1782019620.4473,19.4300,0.60185,11.6939
1782019620.4993,19.4275,0.60962,11.8435
1782019620.5534,19.4275,0.60962,11.8435
1782019620.6049,19.4275,0.60962,11.8435
1782019620.6583,19.4300,0.60647,11.7838
1782019620.7126,19.4300,0.60647,11.7838
1782019620.7627,19.4300,0.60647,11.7838
1782019620.8143,19.4288,0.60462,11.7471
1782019620.8662,19.4288,0.60462,11.7471
1782019620.9187,19.4288,0.60462,11.7471
1782019620.9699,19.4300,0.60378,11.7313
1782019621.0206,19.4300,0.60378,11.7313
1782019621.0756,19.4300,0.60375,11.7309
1782019621.1304,19.4300,0.60375,11.7309
1782019621.1838,19.4300,0.60375,11.7309
1782019621.2388,19.4225,0.62438,12.1269
1782019621.2938,19.4225,0.62438,12.1269
1782019621.3458,19.4225,0.62438,12.1269
1782019621.3969,19.4225,0.62575,12.1536
1782019621.4489,19.4225,0.62575,12.1536
1782019621.5023,19.4238,0.62273,12.0957
1782019621.5539,19.4238,0.62273,12.0957
1782019621.6048,19.4238,0.62273,12.0957
1782019621.6573,19.4250,0.62043,12.0518
1782019621.7093,19.4250,0.62043,12.0518
1782019621.7624,19.4250,0.62043,12.0518
1782019621.8153,19.4238,0.62248,12.0908
1782019621.8700,19.4238,0.62248,12.0908
1782019621.9208,19.4238,0.62248,12.0908
1782019621.9719,19.4238,0.62118,12.0655
1782019622.0224,19.4238,0.62118,12.0655
1782019622.0725,19.4238,0.62092,12.0607
1782019622.1239,19.4238,0.62092,12.0607
1782019622.1749,19.4238,0.62092,12.0607
1782019622.2293,19.4238,0.62205,12.0825
1782019622.2802,19.4238,0.62205,12.0825
1782019622.3349,19.4238,0.62205,12.0825
1782019622.3899,19.4238,0.62110,12.0641
1782019622.4405,19.4238,0.62110,12.0641
1782019622.4955,19.4238,0.62130,12.0680
1782019622.5475,19.4238,0.62130,12.0680
1782019622.5994,19.4238,0.62130,12.0680
1782019622.6545,19.4250,0.62172,12.0770
1782019622.7050,19.4250,0.62172,12.0770
1782019622.7557,19.4250,0.62172,12.0770
1782019622.8061,19.4250,0.62152,12.0731
1782019622.8595,19.4250,0.62152,12.0731
1782019622.9127,19.4250,0.62152,12.0731
1782019622.9674,19.4238,0.62345,12.1097
1782019623.0194,19.4238,0.62345,12.1097
