epoch_s,bus_V,current_A,power_W
1781994790.6293,19.4438,0.57922,11.2623
1781994790.6835,19.4438,0.57922,11.2623
1781994790.7368,19.4438,0.57922,11.2623
1781994790.7894,19.4413,0.58508,11.3746
1781994790.8435,19.4413,0.58508,11.3746
1781994790.8980,19.4413,0.58508,11.3746
1781994790.9482,19.4413,0.58533,11.3794
1781994791.0031,19.4413,0.58533,11.3794
1781994791.0553,19.4413,0.58715,11.4149
1781994791.1103,19.4413,0.58715,11.4149
1781994791.1632,19.4413,0.58715,11.4149
1781994791.2139,19.4413,0.58435,11.3605
1781994791.2676,19.4413,0.58435,11.3605
1781994791.3226,19.4413,0.58435,11.3605
1781994791.3753,19.4413,0.58525,11.3780
1781994791.4295,19.4413,0.58525,11.3780
1781994791.4834,19.4387,0.59247,11.5170
1781994791.5361,19.4387,0.59247,11.5170
1781994791.5871,19.4387,0.59247,11.5170
1781994791.6421,19.4400,0.58825,11.4356
1781994791.6928,19.4400,0.58825,11.4356
1781994791.7465,19.4400,0.58825,11.4356
1781994791.7974,19.4413,0.58785,11.4285
1781994791.8521,19.4413,0.58785,11.4285
1781994791.9060,19.4413,0.58365,11.3469
1781994791.9572,19.4413,0.58365,11.3469
1781994792.0075,19.4413,0.58365,11.3469
1781994792.0606,19.4387,0.59365,11.5398
1781994792.1133,19.4387,0.59365,11.5398
1781994792.1641,19.4387,0.59365,11.5398
1781994792.2163,19.4413,0.58782,11.4281
1781994792.2667,19.4413,0.58782,11.4281
1781994792.3205,19.4413,0.58782,11.4281
1781994792.3717,19.4413,0.58590,11.3906
1781994792.4223,19.4413,0.58590,11.3906
1781994792.4736,19.4400,0.58785,11.4278
1781994792.5280,19.4400,0.58785,11.4278
1781994792.5788,19.4400,0.58785,11.4278
1781994792.6321,19.4413,0.58695,11.4110
1781994792.6849,19.4413,0.58695,11.4110
1781994792.7365,19.4413,0.58695,11.4110
1781994792.7915,19.4413,0.58535,11.3799
1781994792.8419,19.4413,0.58535,11.3799
1781994792.8937,19.4413,0.58535,11.3799
1781994792.9441,19.4413,0.58618,11.3960
1781994792.9943,19.4413,0.58618,11.3960
1781994793.0479,19.4413,0.58367,11.3474
1781994793.1025,19.4413,0.58367,11.3474
1781994793.1572,19.4413,0.58367,11.3474
1781994793.2075,19.4413,0.58650,11.4023
1781994793.2616,19.4413,0.58650,11.4023
1781994793.3141,19.4413,0.58650,11.4023
1781994793.3686,19.4413,0.58488,11.3707
1781994793.4212,19.4413,0.58488,11.3707
1781994793.4726,19.4413,0.58465,11.3663
1781994793.5258,19.4413,0.58465,11.3663
1781994793.5795,19.4413,0.58465,11.3663
1781994793.6301,19.4400,0.58867,11.4438
1781994793.6837,19.4400,0.58867,11.4438
1781994793.7381,19.4400,0.58867,11.4438
1781994793.7901,19.4400,0.58742,11.4195
1781994793.8452,19.4400,0.58742,11.4195
1781994793.9002,19.4400,0.58748,11.4205
1781994793.9528,19.4400,0.58748,11.4205
1781994794.0078,19.4400,0.58748,11.4205
1781994794.0617,19.4387,0.59140,11.4961
1781994794.1161,19.4387,0.59140,11.4961
1781994794.1679,19.4387,0.59140,11.4961
1781994794.2226,19.4387,0.59473,11.5607
1781994794.2735,19.4387,0.59473,11.5607
1781994794.3283,19.4400,0.59473,11.5615
1781994794.3784,19.4400,0.58727,11.4166
1781994794.4313,19.4400,0.58727,11.4166
1781994794.4822,19.4413,0.58455,11.3644
1781994794.5350,19.4413,0.58455,11.3644
1781994794.5879,19.4413,0.58455,11.3644
1781994794.6410,19.4413,0.58610,11.3945
1781994794.6950,19.4413,0.58610,11.3945
1781994794.7493,19.4413,0.58610,11.3945
1781994794.8038,19.4400,0.58808,11.4322
1781994794.8545,19.4400,0.58808,11.4322
1781994794.9095,19.4413,0.58520,11.3770
1781994794.9610,19.4413,0.58520,11.3770
1781994795.0111,19.4413,0.58520,11.3770
1781994795.0652,19.4413,0.58550,11.3829
1781994795.1180,19.4413,0.58550,11.3829
1781994795.1706,19.4413,0.58550,11.3829
1781994795.2256,19.4413,0.58430,11.3595
1781994795.2765,19.4413,0.58430,11.3595
1781994795.3315,19.4413,0.58455,11.3644
1781994795.3826,19.4413,0.58455,11.3644
1781994795.4329,19.4413,0.58455,11.3644
1781994795.4854,19.4350,0.60398,11.7383
1781994795.5395,19.4350,0.60398,11.7383
1781994795.5936,19.4350,0.60398,11.7383
1781994795.6454,19.4387,0.59178,11.5034
1781994795.6977,19.4387,0.59178,11.5034
1781994795.7519,19.4387,0.59178,11.5034
1781994795.8032,19.4400,0.59120,11.4929
1781994795.8575,19.4400,0.59120,11.4929
1781994795.9107,19.4400,0.58830,11.4366
1781994795.9609,19.4400,0.58830,11.4366
1781994796.0110,19.4400,0.58830,11.4366
1781994796.0644,19.4400,0.59090,11.4871
1781994796.1185,19.4400,0.59090,11.4871
1781994796.1733,19.4400,0.59090,11.4871
1781994796.2283,19.4400,0.58915,11.4531
1781994796.2818,19.4400,0.58915,11.4531
1781994796.3341,19.4400,0.58818,11.4341
1781994796.3871,19.4400,0.58818,11.4341
1781994796.4421,19.4400,0.58818,11.4341
1781994796.4932,19.4400,0.59135,11.4958
1781994796.5444,19.4400,0.59135,11.4958
1781994796.5985,19.4400,0.59135,11.4958
1781994796.6488,19.4400,0.58895,11.4492
1781994796.7038,19.4400,0.58895,11.4492
1781994796.7576,19.4400,0.58690,11.4093
1781994796.8101,19.4400,0.58690,11.4093
1781994796.8652,19.4400,0.58690,11.4093
1781994796.9202,19.4400,0.58988,11.4672
1781994796.9724,19.4400,0.58988,11.4672
1781994797.0226,19.4400,0.58988,11.4672
1781994797.0733,19.4400,0.58890,11.4482
1781994797.1263,19.4400,0.58890,11.4482
1781994797.1783,19.4400,0.58890,11.4482
1781994797.2291,19.4387,0.59070,11.4825
1781994797.2841,19.4387,0.59070,11.4825
1781994797.3351,19.4400,0.58827,11.4361
1781994797.3880,19.4400,0.58827,11.4361
1781994797.4395,19.4400,0.58827,11.4361
1781994797.4896,19.4400,0.58925,11.4550
1781994797.5445,19.4400,0.58925,11.4550
1781994797.5950,19.4400,0.58925,11.4550
1781994797.6499,19.4400,0.59013,11.4720
1781994797.7008,19.4400,0.59013,11.4720
1781994797.7513,19.4400,0.59013,11.4720
1781994797.8038,19.4413,0.58578,11.3882
1781994797.8633,19.4413,0.58578,11.3882
1781994797.9170,19.4413,0.58527,11.3785
1781994797.9748,19.4413,0.58527,11.3785
1781994798.0261,19.4413,0.58527,11.3785
1781994798.0815,19.4625,0.52405,10.1993
1781994798.1336,19.4625,0.52405,10.1993
1781994798.1856,19.4938,0.42508,8.2863
1781994798.2450,19.4938,0.42508,8.2863
1781994798.3023,19.4938,0.42508,8.2863
1781994798.3615,19.4913,0.43677,8.5133
1781994798.4180,19.4913,0.43677,8.5133
1781994798.4769,19.4875,0.44567,8.6851
1781994798.5277,19.4875,0.44567,8.6851
1781994798.5866,19.4875,0.44567,8.6851
1781994798.6450,19.4438,0.57867,11.2516
1781994798.7038,19.4438,0.57867,11.2516
1781994798.7617,19.4387,0.59245,11.5165
1781994798.8214,19.4387,0.59245,11.5165
1781994798.8799,19.4387,0.59245,11.5165
1781994798.9365,19.4400,0.59095,11.4881
1781994798.9905,19.4400,0.59095,11.4881
1781994799.0422,19.4387,0.59165,11.5009
1781994799.1016,19.4387,0.59165,11.5009
1781994799.1575,19.4387,0.59165,11.5009
1781994799.2120,19.4400,0.58768,11.4244
1781994799.2705,19.4400,0.58768,11.4244
1781994799.3277,19.4413,0.58670,11.4062
1781994799.3811,19.4413,0.58670,11.4062
1781994799.4373,19.4413,0.58670,11.4062
1781994799.4929,19.4400,0.58760,11.4229
1781994799.5475,19.4400,0.58760,11.4229
1781994799.6060,19.4400,0.58760,11.4229
1781994799.6580,19.4413,0.58693,11.4106
1781994799.7136,19.4413,0.58693,11.4106
1781994799.7704,19.4400,0.58705,11.4123
1781994799.8265,19.4400,0.58705,11.4123
1781994799.8783,19.4400,0.58705,11.4123
1781994799.9372,19.4413,0.58555,11.3838
1781994799.9972,19.4413,0.58555,11.3838
1781994800.0546,19.4413,0.58643,11.4008
1781994800.1100,19.4413,0.58643,11.4008
1781994800.1693,19.4413,0.58643,11.4008
1781994800.2236,19.4337,0.60757,11.8075
1781994800.2790,19.4337,0.60757,11.8075
1781994800.3383,19.4337,0.60870,11.8293
1781994800.3908,19.4337,0.60870,11.8293
1781994800.4498,19.4337,0.60870,11.8293
1781994800.5016,19.4337,0.60940,11.8429
1781994800.5568,19.4337,0.60940,11.8429
1781994800.6116,19.4337,0.60828,11.8211
1781994800.6695,19.4337,0.60828,11.8211
1781994800.7281,19.4337,0.60828,11.8211
1781994800.7880,19.4337,0.60888,11.8327
1781994800.8401,19.4337,0.60888,11.8327
1781994800.8997,19.4337,0.60888,11.8327
1781994800.9551,19.4337,0.60888,11.8327
